frame,domain,stage,value
29,cpu_ms,render_submit,3120.856300
29,cpu_ms,render_wait,0.000600
29,cpu_ms,render_wall,3132.040200
29,cpu_ms,scene_metadata,0.023300
29,cpu_ms,scene_registration,1.444500
29,cpu_ms,scene_update,11.123900
29,cpu_ms,software_prepare,1.357300
29,count,blas_rebuilt,0
29,count,bvh_dispatches,36
29,count,bvh_nodes,13771756
29,count,gpu_timestamps,0
29,count,instances,48
30,cpu_ms,bvh_record,0.089000
30,cpu_ms,develop,0.124000
30,cpu_ms,develop_submit,0.099400
30,cpu_ms,develop_wait,0.000200
30,cpu_ms,frame_wall,3121.183300
30,cpu_ms,light_selection_record,0.017900
30,cpu_ms,preprocess_submit,8.117500
30,cpu_ms,render_setup,0.049200
30,cpu_ms,render_submit,3109.937800
30,cpu_ms,render_wait,0.000800
30,cpu_ms,render_wall,3121.058700
30,cpu_ms,scene_metadata,0.023000
30,cpu_ms,scene_registration,1.462700
30,cpu_ms,scene_update,11.060700
30,cpu_ms,software_prepare,1.344800
30,count,blas_rebuilt,0
30,count,bvh_dispatches,36
30,count,bvh_nodes,13771756
30,count,gpu_timestamps,0
30,count,instances,48
31,cpu_ms,bvh_record,0.089800
31,cpu_ms,develop,0.124600
31,cpu_ms,develop_submit,0.100700
31,cpu_ms,develop_wait,0.000100
31,cpu_ms,frame_wall,3131.057900
31,cpu_ms,light_selection_record,0.019700
31,cpu_ms,preprocess_submit,6.737800
31,cpu_ms,render_setup,0.041900
31,cpu_ms,render_submit,3119.953000
31,cpu_ms,render_wait,0.000500
31,cpu_ms,render_wall,3130.932900
31,cpu_ms,scene_metadata,0.023000
31,cpu_ms,scene_registration,2.686600
31,cpu_ms,scene_update,10.926600
31,cpu_ms,software_prepare,1.364400
31,count,blas_rebuilt,0
31,count,bvh_dispatches,36
31,count,bvh_nodes,13771756
31,count,gpu_timestamps,0
31,count,instances,48
32,cpu_ms,bvh_record,0.082400
32,cpu_ms,develop,0.121100
32,cpu_ms,develop_submit,0.081700
32,cpu_ms,develop_wait,0.000200
32,cpu_ms,frame_wall,3044.755100
32,cpu_ms,light_selection_record,0.016900
32,cpu_ms,preprocess_submit,8.378300
32,cpu_ms,render_setup,0.043800
32,cpu_ms,render_submit,3032.633000
32,cpu_ms,render_wait,0.000600
32,cpu_ms,render_wall,3044.633400
32,cpu_ms,scene_metadata,0.022700
32,cpu_ms,scene_registration,2.108100
32,cpu_ms,scene_update,11.945500
32,cpu_ms,software_prepare,1.332300
32,count,blas_rebuilt,0
32,count,bvh_dispatches,36
32,count,bvh_nodes,13771756
32,count,gpu_timestamps,0
32,count,instances,48
33,cpu_ms,bvh_record,0.087500
33,cpu_ms,develop,0.091900
33,cpu_ms,develop_submit,0.068700
33,cpu_ms,develop_wait,0.000200
33,cpu_ms,frame_wall,3061.945900
33,cpu_ms,light_selection_record,0.019200
33,cpu_ms,preprocess_submit,7.210600
33,cpu_ms,render_setup,0.056700
33,cpu_ms,render_submit,3051.418900
33,cpu_ms,render_wait,0.000600
33,cpu_ms,render_wall,3061.853400
33,cpu_ms,scene_metadata,0.023300
33,cpu_ms,scene_registration,1.648700
33,cpu_ms,scene_update,10.366100
33,cpu_ms,software_prepare,1.371300
33,count,blas_rebuilt,0
33,count,bvh_dispatches,36
33,count,bvh_nodes,13771756
33,count,gpu_timestamps,0
33,count,instances,48
34,cpu_ms,bvh_record,0.087900
34,cpu_ms,develop,0.093600
34,cpu_ms,develop_submit,0.068700
34,cpu_ms,develop_wait,0.000200
34,cpu_ms,frame_wall,3044.073400
34,cpu_ms,light_selection_record,0.018100
34,cpu_ms,preprocess_submit,6.676500
34,cpu_ms,render_setup,0.043300
34,cpu_ms,render_submit,3034.297000
34,cpu_ms,render_wait,0.000600
34,cpu_ms,render_wall,3043.978900
34,cpu_ms,scene_metadata,0.023300
34,cpu_ms,scene_registration,1.482800
34,cpu_ms,scene_update,9.626700
34,cpu_ms,software_prepare,1.328800
34,count,blas_rebuilt,0
34,count,bvh_dispatches,36
34,count,bvh_nodes,13771756
34,count,gpu_timestamps,0
34,count,instances,48
35,cpu_ms,bvh_record,0.086800
35,cpu_ms,develop,0.093500
35,cpu_ms,develop_submit,0.068400
35,cpu_ms,develop_wait,0.000200
35,cpu_ms,frame_wall,3098.796600
35,cpu_ms,light_selection_record,0.018100
35,cpu_ms,preprocess_submit,7.131500
35,cpu_ms,render_setup,0.044200
35,cpu_ms,render_submit,3088.448800
35,cpu_ms,render_wait,0.000500
35,cpu_ms,render_wall,3098.702600
35,cpu_ms,scene_metadata,0.022900
35,cpu_ms,scene_registration,1.578500
35,cpu_ms,scene_update,10.199100
35,cpu_ms,software_prepare,1.356100
35,count,blas_rebuilt,0
35,count,bvh_dispatches,36
35,count,bvh_nodes,13771756
35,count,gpu_timestamps,0
35,count,instances,48
36,cpu_ms,bvh_record,0.088200
36,cpu_ms,develop,0.091700
36,cpu_ms,develop_submit,0.068500
36,cpu_ms,develop_wait,0.000200
36,cpu_ms,frame_wall,3047.082900
36,cpu_ms,light_selection_record,0.018700
36,cpu_ms,preprocess_submit,7.849600
36,cpu_ms,render_setup,0.043800
36,cpu_ms,render_submit,3035.894200
36,cpu_ms,render_wait,0.000600
36,cpu_ms,render_wall,3046.990700
36,cpu_ms,scene_metadata,0.023100
36,cpu_ms,scene_registration,1.696900
36,cpu_ms,scene_update,11.040800
36,cpu_ms,software_prepare,1.358900
36,count,blas_rebuilt,0
36,count,bvh_dispatches,36
36,count,bvh_nodes,13771756
36,count,gpu_timestamps,0
36,count,instances,48
37,cpu_ms,bvh_record,0.088800
37,cpu_ms,develop,0.145400
37,cpu_ms,develop_submit,0.092000
37,cpu_ms,develop_wait,0.000200
37,cpu_ms,frame_wall,3112.498500
37,cpu_ms,light_selection_record,0.018700
37,cpu_ms,preprocess_submit,7.216700
37,cpu_ms,render_setup,0.043400
37,cpu_ms,render_submit,3102.111100
37,cpu_ms,render_wait,0.000800
37,cpu_ms,render_wall,3112.352400
