frame,domain,stage,value
24,cpu_ms,render_setup,0.080600
24,cpu_ms,render_submit,3747.444800
24,cpu_ms,render_wait,0.001600
24,cpu_ms,render_wall,3878.738400
24,cpu_ms,scene_metadata,0.023600
24,cpu_ms,scene_registration,23.535600
24,cpu_ms,scene_update,131.171300
24,cpu_ms,software_prepare,37.758800
24,count,blas_rebuilt,0
24,count,bvh_dispatches,78
24,count,bvh_nodes,969840
24,count,gpu_timestamps,0
24,count,instances,928
25,cpu_ms,bvh_record,1.133400
25,cpu_ms,develop,0.125700
25,cpu_ms,develop_submit,0.085700
25,cpu_ms,develop_wait,0.000100
25,cpu_ms,frame_wall,3886.192200
25,cpu_ms,light_selection_record,0.055200
25,cpu_ms,preprocess_submit,69.883100
25,cpu_ms,render_setup,0.075400
25,cpu_ms,render_submit,3754.883900
25,cpu_ms,render_wait,0.000600
25,cpu_ms,render_wall,3886.066000
25,cpu_ms,scene_metadata,0.023500
25,cpu_ms,scene_registration,22.017100
25,cpu_ms,scene_update,131.077600
25,cpu_ms,software_prepare,37.950200
25,count,blas_rebuilt,0
25,count,bvh_dispatches,78
25,count,bvh_nodes,969840
25,count,gpu_timestamps,0
25,count,instances,928
26,cpu_ms,bvh_record,1.146800
26,cpu_ms,develop,0.124200
26,cpu_ms,develop_submit,0.087600
26,cpu_ms,develop_wait,0.000400
26,cpu_ms,frame_wall,3880.881800
26,cpu_ms,light_selection_record,0.053300
26,cpu_ms,preprocess_submit,70.148600
26,cpu_ms,render_setup,0.085500
26,cpu_ms,render_submit,3749.925500
26,cpu_ms,render_wait,0.000700
26,cpu_ms,render_wall,3880.757000
26,cpu_ms,scene_metadata,0.024100
26,cpu_ms,scene_registration,21.235400
26,cpu_ms,scene_update,130.720400
26,cpu_ms,software_prepare,38.091800
26,count,blas_rebuilt,0
26,count,bvh_dispatches,78
26,count,bvh_nodes,969840
26,count,gpu_timestamps,0
26,count,instances,928
27,cpu_ms,bvh_record,1.148600
27,cpu_ms,develop,0.093400
27,cpu_ms,develop_submit,0.068300
27,cpu_ms,develop_wait,0.000100
27,cpu_ms,frame_wall,3909.212800
27,cpu_ms,light_selection_record,0.071500
27,cpu_ms,preprocess_submit,76.122800
27,cpu_ms,render_setup,0.115100
27,cpu_ms,render_submit,3748.171800
27,cpu_ms,render_wait,0.000600
27,cpu_ms,render_wall,3909.118800
27,cpu_ms,scene_metadata,0.023200
27,cpu_ms,scene_registration,44.332700
27,cpu_ms,scene_update,160.806500
27,cpu_ms,software_prepare,39.087000
27,count,blas_rebuilt,0
27,count,bvh_dispatches,78
27,count,bvh_nodes,969840
