frame,domain,stage,value
32,cpu_ms,render_submit,79.585400
32,cpu_ms,render_wait,0.013500
32,cpu_ms,render_wall,91.436400
32,cpu_ms,scene_metadata,0.179600
32,cpu_ms,scene_registration,8.278500
32,cpu_ms,scene_update,11.507500
32,cpu_ms,software_prepare,2.020900
32,cpu_ms,static_upload,8.338500
32,count,gpu_timestamps,0
32,count,instances,49
32,count,native_ray_query,1
32,count,static_upload_bytes,10608
32,count,static_upload_calls,104
33,cpu_ms,develop,0.869800
33,cpu_ms,develop_submit,0.398600
33,cpu_ms,develop_wait,0.026000
33,cpu_ms,frame_wall,91.243500
33,cpu_ms,light_selection_record,0.081700
33,cpu_ms,preprocess_submit,1.441200
33,cpu_ms,render_setup,0.229900
33,cpu_ms,render_submit,79.400400
33,cpu_ms,render_wait,0.032500
33,cpu_ms,render_wall,90.371100
33,cpu_ms,scene_metadata,0.167600
33,cpu_ms,scene_registration,6.950200
33,cpu_ms,scene_update,10.602800
33,cpu_ms,software_prepare,1.959200
33,cpu_ms,static_upload,7.532900
33,count,gpu_timestamps,0
33,count,instances,49
33,count,native_ray_query,1
33,count,static_upload_bytes,10608
33,count,static_upload_calls,104
34,cpu_ms,develop,0.578100
34,cpu_ms,develop_submit,0.313500
34,cpu_ms,develop_wait,0.014900
34,cpu_ms,frame_wall,99.511000
34,cpu_ms,light_selection_record,0.068900
34,cpu_ms,preprocess_submit,0.958400
34,cpu_ms,render_setup,0.191300
34,cpu_ms,render_submit,82.358900
34,cpu_ms,render_wait,0.027300
34,cpu_ms,render_wall,98.931100
34,cpu_ms,scene_metadata,0.172700
34,cpu_ms,scene_registration,12.913400
34,cpu_ms,scene_update,16.089700
34,cpu_ms,software_prepare,1.974100
34,cpu_ms,static_upload,12.717300
34,count,gpu_timestamps,0
34,count,instances,49
34,count,native_ray_query,1
34,count,static_upload_bytes,10608
34,count,static_upload_calls,104
35,cpu_ms,develop,0.668800
35,cpu_ms,develop_submit,0.360400
35,cpu_ms,develop_wait,0.021100
35,cpu_ms,frame_wall,100.187600
35,cpu_ms,light_selection_record,0.071900
35,cpu_ms,preprocess_submit,0.965200
35,cpu_ms,render_setup,0.231800
35,cpu_ms,render_submit,85.060200
35,cpu_ms,render_wait,0.033400
35,cpu_ms,render_wall,99.515400
35,cpu_ms,scene_metadata,0.188700
35,cpu_ms,scene_registration,10.067200
35,cpu_ms,scene_update,13.968500
35,cpu_ms,software_prepare,2.672600
35,cpu_ms,static_upload,10.159800
35,count,gpu_timestamps,0
35,count,instances,49
35,count,native_ray_query,1
35,count,static_upload_bytes,10608
35,count,static_upload_calls,104
36,cpu_ms,develop,0.404900
36,cpu_ms,develop_submit,0.220300
36,cpu_ms,develop_wait,0.010300
36,cpu_ms,frame_wall,101.349600
36,cpu_ms,light_selection_record,0.067600
36,cpu_ms,preprocess_submit,0.960100
36,cpu_ms,render_setup,0.185300
36,cpu_ms,render_submit,85.892100
36,cpu_ms,render_wait,0.020100
36,cpu_ms,render_wall,100.943000
36,cpu_ms,scene_metadata,0.180800
36,cpu_ms,scene_registration,11.245700
36,cpu_ms,scene_update,14.521500
36,cpu_ms,software_prepare,2.064900
36,cpu_ms,static_upload,10.899100
36,count,gpu_timestamps,0
36,count,instances,49
36,count,native_ray_query,1
36,count,static_upload_bytes,10608
36,count,static_upload_calls,104
37,cpu_ms,develop,0.300600
37,cpu_ms,develop_submit,0.169800
37,cpu_ms,develop_wait,0.007100
37,cpu_ms,frame_wall,99.785300
37,cpu_ms,light_selection_record,0.069000
37,cpu_ms,preprocess_submit,0.964400
37,cpu_ms,render_setup,0.202500
37,cpu_ms,render_submit,87.157600
37,cpu_ms,render_wait,0.014100
37,cpu_ms,render_wall,99.483600
37,cpu_ms,scene_metadata,0.176800
37,cpu_ms,scene_registration,8.461100
37,cpu_ms,scene_update,11.942700
37,cpu_ms,software_prepare,2.268400
37,cpu_ms,static_upload,8.398400
37,count,gpu_timestamps,0
37,count,instances,49
37,count,native_ray_query,1
37,count,static_upload_bytes,10608
37,count,static_upload_calls,104
38,cpu_ms,develop,0.566400
38,cpu_ms,develop_submit,0.373400
38,cpu_ms,develop_wait,0.011000
38,cpu_ms,frame_wall,96.409600
38,cpu_ms,light_selection_record,0.067600
