frame,domain,stage,value
37,cpu_ms,develop,1.198900
37,cpu_ms,develop_submit,0.705600
37,cpu_ms,develop_wait,0.030200
37,cpu_ms,frame_wall,75.517500
37,cpu_ms,light_selection_record,0.073600
37,cpu_ms,preprocess_submit,1.219300
37,cpu_ms,render_setup,0.240600
37,cpu_ms,render_submit,59.979300
37,cpu_ms,render_wait,0.064400
37,cpu_ms,render_wall,74.315500
37,cpu_ms,scene_metadata,0.215700
37,cpu_ms,scene_registration,10.439000
37,cpu_ms,scene_update,13.481800
37,cpu_ms,software_prepare,1.531600
37,cpu_ms,static_upload,10.670400
37,count,gpu_timestamps,0
37,count,instances,48
37,count,native_ray_query,1
37,count,static_upload_bytes,11308
37,count,static_upload_calls,123
38,cpu_ms,develop,0.869900
38,cpu_ms,develop_submit,0.177200
38,cpu_ms,develop_wait,0.005400
38,cpu_ms,frame_wall,75.898200
38,cpu_ms,light_selection_record,0.074200
38,cpu_ms,preprocess_submit,1.167100
38,cpu_ms,render_setup,0.204700
